Region,Maker,Brand,Model,Model year,Supplier,Products,Component category,Category
Americas,Tesla,Tesla,Model 3 (USA),2021,HL Mando Corporation (Formerly Mando Corporation),Steering gear,Steering Gear,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2021,NSK Corporation,Front knuckle hub,Steering Knuckle,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2021,NSK Corporation,Rear knuckle hub,Steering Knuckle,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2021,Robert Bosch Automotive Steering LLC,Electric power steering (EPS),Steering System,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2021,"DYNA-MIG, A Division Of F&P Mfg., Inc.",Front subframe,Subframe / Suspension Member,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2021,Blue Fire Manufacturing LLC,Front subframe mount,Subframe / Suspension Member,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2021,"DYNA-MIG, A Division Of F&P Mfg., Inc.",Rear suspension beam,Subframe / Suspension Member,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2021,Compagnie de Saint-Gobain S.A.,Panorama sunroof,Sunroof,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2021,"DYNA-MIG, A Division Of F&P Mfg., Inc.",Suspension system,Suspension Module / System,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2021,"Firestone Industrial Products Company, LLC",Rear air spring,Suspension Spring,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2021,Mubea de Mexico,Rear coil spring,Suspension Spring,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2021,"Mubea, Inc.",Rear upper coil spring isolator,Suspension Spring,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Lower liftegate bumper,Tailgate/Trunk Closure,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2021,Michelin North America,Tire,Tire,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2021,Pirelli Tire North America Inc.,Tire,Tire,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2021,"Continental Tire the Americas, LLC",Tire,Tire,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2021,Prime Wheel Corporation,Wheel,Wheel,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2021,"Inteva Products, LLC",Front window regulator,Window Regulator,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2021,"Inteva Products, LLC",Rear window regulator,Window Regulator,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2021,"Mergon Corporation, USA",Windshield washer level sensor,Window Washer,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2021,Robert Bosch Mexico SA de C.V.,Wiper linkage,Wiper System,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,Mid West Fabricating Company,Hood striker,Back Door Lock / Trunk Lock,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,Bosch [Robert Bosch LLC],Electromechanical brake booster (iBooster),Brake Booster,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,Frenados Mexicanos S.A. de C.V. (Bosch Aguascalientes plant),Brake master cylinder,Brake Master Cylinder,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,Ramko Injection Inc.,Shock tower cover,Chassis Frame,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,Mata Ahsap ve Otomotiv San.Tic. A.S.,Carbon fiber dashboard cover,Dash Panel,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",Parking brake caliper pin,Disc Brake (Caliper),Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",Parking brake caliper spring,Disc Brake (Caliper),Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,HL Mando Corporation (Formerly Mando Corporation),Rear brake bracket,Disc Brake (Caliper),Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,HL Mando Corporation - Brake plant Pyeongtaek,Rear brake caliper,Disc Brake (Caliper),Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,HL Mando Corporation (Formerly Mando Corporation),Rear brake caliper,Disc Brake (Caliper),Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,BeStar Technologies Inc.,Power liftgate chime,Door Module,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,Plastic Omnium Inc.,Front end module,Front End Module,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,NIFCO America Corporation,Body wedge damper insert,Hinge,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,Multimatic Mfg.,Front door upper hinge,Hinge,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,Brembo North America Inc.,Electronic parking brake,Parking Brake,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,"Blove Light Precision HK Co.,Ltd.",Air suspension compressor bracket,Shock Absorber,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,Pegatron Corporation,Air suspension controller,Shock Absorber,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,Parker-Hannifin Corporation,Air suspension fill valve,Shock Absorber,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,"Metro Plastics Technologies, Inc.",Air suspension reservoir mount assembly,Shock Absorber,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,"Firestone Industrial Products Company, LLC",Front adaptive air spring module,Shock Absorber,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,thyssenkrupp Bilstein of America Inc.,Front strut,Shock Absorber,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,"Firestone Industrial Products Company, LLC",Rear adaptive air spring module,Shock Absorber,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,thyssenkrupp Bilstein of America Inc.,Rear strut,Shock Absorber,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,MSSC Inc.,Front stabilizer bar,Stabilizer,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,"Modatek Systems, Inc.",Front stabilizer bar link,Stabilizer,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,MSSC Inc.,Rear stabilizer bar,Stabilizer,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,"Modatek Systems, Inc.",Rear stabilizer bar link,Stabilizer,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,Ramko Injection Inc.,Steering column cover,Steering Column / Shaft,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,HL Mando Corporation (Formerly Mando Corporation),Steering gear,Steering Gear,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,NTN Bearing Corp. of America,Front knuckle hub and bearing assembly,Steering Knuckle,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,Robert Bosch Automotive Steering LLC,Electric power steering (EPS),Steering System,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,Mayser USA Inc.,Panorama roof anti pinch strip,Sunroof,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,Mabuchi Motor America Corp.,Panorama roof motor,Sunroof,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,"BizLink Technology, Inc.",Sunroof antipinch adaptor,Sunroof,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,"Ningbo Tuopu Group Co., Ltd.(Formerly Ningbo Tuopu Brake System Co., Ltd.)",Rear suspension upper link,Suspension Control Arm,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,"Blove Light Precision HK Co.,Ltd.",Liftgate drain plug,Tailgate/Trunk Closure,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,"Bossard, Inc",Liftgate drain plug,Tailgate/Trunk Closure,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,"Pacific Die Cut Industries, Inc.",Liftgate water shield,Tailgate/Trunk Closure,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,"Productos Powers de Mexico, S.A. de C.V.",Steering outer tie rod end,Tie Rod End,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,"Continental Tire the Americas, LLC",Tire,Tire,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,Michelin North America,Tire,Tire,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,Prime Wheel Corporation,Wheel,Wheel,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,"Techniplas US, LLC (Formery Nyloncraft, Inc.)",Rear wheel fairing,Wheel Cover / Cap,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,"Inteva Products, LLC",Rear window regulator,Window Regulator,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,"Mergon Corporation, USA",Windshield washer bottle,Window Washer,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2021,Robert Bosch Mexico SA de C.V.,Wiper linkage,Wiper System,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,Bosch [Robert Bosch LLC],Electromechanical brake booster (iBooster),Brake Booster,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Martinrea Automotive Structures, S. de R.L. de C.V.",Brake tube bundle,Brake Line,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Martinrea Tuscaloosa, Inc. (Formerly Metalsa - USA)",Front bumper beam,Bumper Beam,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,ACPS Automotive de Mexico SA de CV.,Trailer hitch,Bumper Beam,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,Ramko Injection Inc.,Shock tower cover trim,Chassis Frame,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Plasticos Automotrices de Sahagun, S.A. de C.V",Front trunk cross member,Crossmember,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,Mata Ahsap ve Otomotiv San.Tic. A.S.,Carbon fiber dashboard cover,Dash Panel,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Blove Light Precision HK Co.,Ltd.",Dash panel tweeter bracket,Dash Panel,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Mission Plastics, Inc.",Front header bracket,Dash Panel,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",Parking brake caliper pin,Disc Brake (Caliper),Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",Parking brake caliper spring,Disc Brake (Caliper),Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,HL Mando Corporation (Formerly Mando Corporation),Rear brake bracket,Disc Brake (Caliper),Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,HL Mando Corporation - Brake plant Pyeongtaek,Rear brake caliper,Disc Brake (Caliper),Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,Nix of America,Liftgate trough trim pin,Door Module,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,BeStar Technologies Inc.,Power liftgate chime,Door Module,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Blove Light Precision HK Co.,Ltd.",Cowl screen support bracket,Front End Module,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,Plastic Omnium Inc.,Front end module,Front End Module,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Mission Plastics, Inc.",Rear door hinge trim cover,Hinge,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,Brembo North America Inc.,Electronic parking brake,Parking Brake,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Blove Light Precision HK Co.,Ltd.",Air suspension compressor bracket,Shock Absorber,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,Parker-Hannifin Corporation,Air suspension fill valve,Shock Absorber,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Firestone Industrial Products Company, LLC",Front adaptive air spring module,Shock Absorber,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Firestone Industrial Products Company, LLC",Rear adaptive air spring module,Shock Absorber,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"PHA USA, LLC",Front door striker,Side Door Lock,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Mergon Corporation, USA",Rear door latch shroud,Side Door Lock,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,NIFCO America Corporation,Stop bumper for rear door pinch sensor,Side Door Lock,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,Pegatron Corporation,Front door controller,Side Door/Sliding Door Closure,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,MSSC Inc.,Front stabilizer bar,Stabilizer,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Modatek Systems, Inc.",Front stabilizer bar link,Stabilizer,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,MSSC Inc.,Rear stabilizer bar,Stabilizer,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Modatek Systems, Inc.",Rear stabilizer bar link,Stabilizer,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,HL Mando Corporation (Formerly Mando Corporation),Steering gear,Steering Gear,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,Robert Bosch Automotive Steering LLC,Electric power steering (EPS),Steering System,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Ningbo Tuopu Group Co., Ltd.(Formerly Ningbo Tuopu Brake System Co., Ltd.)",Rear suspension upper link,Suspension Control Arm,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Blove Light Precision HK Co.,Ltd.",Liftgate drain plug,Tailgate/Trunk Closure,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Liftgate drain plug,Tailgate/Trunk Closure,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,Michelin North America,Tire,Tire,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,Pirelli Tire North America Inc.,Tire,Tire,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,Prime Wheel Corporation,Wheel,Wheel,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Techniplas US, LLC (Formery Nyloncraft, Inc.)",Rear wheel fairing,Wheel Cover / Cap,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Inteva Products, LLC",Rear window regulator,Window Regulator,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2021,"Mergon Corporation, USA",Windshield washer tank assembly,Window Washer,Chassis/Body
China,Tesla China,Tesla,Model Y (4WD) (China),2021,"Shanghai Delian Chemical Co., Ltd.",Brake fluid,Brake Master Cylinder,Chassis/Body
China,Tesla China,Tesla,Model Y (RR) (China),2021,Compagnie Plastic Omnium SE,Front end module,Front End Module,Chassis/Body
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Dongguan Yian Technology Co., Ltd.",Door lock latch,Side Door Lock,Chassis/Body
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Ningbo Tuopu Group Co., Ltd.(Formerly Ningbo Tuopu Brake System Co., Ltd.)",Steering knuckle,Steering Knuckle,Chassis/Body
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Bosch HUAYU Steering Systems Co., Ltd.",Electric power steering system,Steering System,Chassis/Body
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Shanghai Lingang Joyson Safety Systems Co., Ltd.",Steering wheel,Steering Wheel,Chassis/Body
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Ningbo Tuopu Group Co., Ltd.(Formerly Ningbo Tuopu Brake System Co., Ltd.)",Sub frame,Subframe / Suspension Member,Chassis/Body
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Ningbo Tuopu Group Co., Ltd.(Formerly Ningbo Tuopu Brake System Co., Ltd.)",Control arm,Suspension Control Arm,Chassis/Body
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Ningbo Tuopu Group Co., Ltd.(Formerly Ningbo Tuopu Brake System Co., Ltd.)",Suspension control arm,Suspension Control Arm,Chassis/Body
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Hankook Tire & Technology Co., Ltd. (Formerly Hankook Tire Co., Ltd.)",Tire,Tire,Chassis/Body
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Shanghai Michelin Tire Co., Ltd. (Formerly Shanghai Michelin Warrior Tire Co., Ltd.)",Tire,Tire,Chassis/Body
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Hankook Tire China Co., Ltd.",Tire,Tire,Chassis/Body
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Tianjin Lizhong Wheel Co., Ltd.",Aluminum wheel,Wheel,Chassis/Body
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Lizhong Sitong Light Alloys Group Co., Ltd. (Formerly Hebei Sitong New Metal Material Co., Ltd.)",Wheel hub,Wheel Bearing,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2021,Cooper-Standard Holdings Inc.,Brake line,Brake Line,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2021,Shape Corp. -World Headquarters,Shock tower brace,Chassis Frame,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2021,Shape Corp. -World Headquarters,Front floor pan crossmember,Crossmember,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2021,Shape Corp. -World Headquarters,Rear floor pan crossmember,Crossmember,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2021,"DYNA-MIG, A Division Of F&P Mfg., Inc.",Rear subframe,Crossmember,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2021,HL Mando Corporation (Formerly Mando Corporation),Rear brake caliper,Disc Brake (Caliper),Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2021,Plastic Omnium Inc.,Front end module,Front End Module,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2021,Edscha Holding GmbH,Door check,Hinge,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2021,Bosch [Robert Bosch LLC],Electric power steering motor,Power Steering Motor,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2021,Kiekert AG,Side door latch,Side Door Lock,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2021,"Ningbo Tuopu Group Co., Ltd.(Formerly Ningbo Tuopu Brake System Co., Ltd.)",Front knuckle,Steering Knuckle,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2021,"Ningbo Tuopu Group Co., Ltd.(Formerly Ningbo Tuopu Brake System Co., Ltd.)",Rear knuckle,Steering Knuckle,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2021,"DYNA-MIG, A Division Of F&P Mfg., Inc.",Front subframe,Subframe / Suspension Member,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2021,"DYNA-MIG, A Division Of F&P Mfg., Inc.",Rear suspension beam,Subframe / Suspension Member,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2021,"DYNA-MIG, A Division Of F&P Mfg., Inc.",Suspension system,Suspension Module / System,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2021,Michelin North America,Tire,Tire,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2021,Pirelli Tire North America Inc.,Tire,Tire,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2021,"Brose North America, Inc.",Front window regulator,Window Regulator,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2021,"Brose North America, Inc.",Rear window regulator,Window Regulator,Chassis/Body
China,Tesla China,Tesla,Model Y Performance (4WD) (China),2021,"Bosch Automotive Products (Suzhou) Co., Ltd.",ABS,ABS / ESC,Chassis/Body
China,Tesla China,Tesla,Model Y Performance (4WD) (China),2021,"Bosch Automotive Products (Suzhou) Co., Ltd.",ESP,ABS / ESC,Chassis/Body
China,Tesla China,Tesla,Model 3 (RR) (China),2020,"Brembo (Nanjing) Brake Systems Co., Ltd.",Disc brake caliper,Disc Brake (Caliper),Chassis/Body
China,Tesla China,Tesla,Model 3 (RR) (China),2020,"Ningbo Tuopu Group Co., Ltd.(Formerly Ningbo Tuopu Brake System Co., Ltd.)",Shock absorber,Shock Absorber,Chassis/Body
China,Tesla China,Tesla,Model 3 (RR) (China),2020,"thyssenkrupp Springs and Stabilizers (Pinghu) Co., Ltd.",Front stabilizer bar,Stabilizer,Chassis/Body
China,Tesla China,Tesla,Model 3 (RR) (China),2020,"thyssenkrupp Springs and Stabilizers (Pinghu) Co., Ltd.",Rear stabilizer bar,Stabilizer,Chassis/Body
China,Tesla China,Tesla,Model 3 (RR) (China),2020,"Bosch HUAYU Steering Systems Co., Ltd.",Electric power steering system,Steering System,Chassis/Body
China,Tesla China,Tesla,Model 3 (RR) (China),2020,"Ningbo Tuopu Group Co., Ltd.(Formerly Ningbo Tuopu Brake System Co., Ltd.)",Sub frame,Subframe / Suspension Member,Chassis/Body
China,Tesla China,Tesla,Model 3 (RR) (China),2020,"Ningbo Tuopu Group Co., Ltd.(Formerly Ningbo Tuopu Brake System Co., Ltd.)",Control arm,Suspension Control Arm,Chassis/Body
China,Tesla China,Tesla,Model 3 (RR) (China),2020,"Shanghai Michelin Tire Co., Ltd. (Formerly Shanghai Michelin Warrior Tire Co., Ltd.)",Tire,Tire,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2020,Bosch [Robert Bosch LLC],Brake master cylinder,Brake Master Cylinder,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2020,"DYNA-MIG, A Division Of F&P Mfg., Inc.",Rear subframe,Crossmember,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2020,Brembo North America Inc.,Disc brake caliper,Disc Brake (Caliper),Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2020,"DYNA-MIG, A Division Of F&P Mfg., Inc.",Front subframe,Subframe / Suspension Member,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2020,MICHELIN (Compagnie Generale des Etablissements Michelin S.C.A.),Tire,Tire,Chassis/Body
